TF	target	importance
2810403A07Rik	Taf12	0.0978961769077223
Bclaf1	mt-Nd6	0.09789240585873878
Psmd12	Usp48	0.0978922340121489
Zfp646	Shprh	0.09788892508317158
Zfp24	Ddx17	0.09788875071564083
Smarcc2	Dnajc1	0.09788488574656264
Cers2	Itm2b	0.09788105582258827
Rab18	Card11	0.0978773309806377
Rora	Bscl2	0.09787285604101328
Ddit3	Cd69	0.09786544292137526
Tbx21	Tspyl1	0.09786431978386803
Lrrfip1	Kcnh2	0.0978598573386994
Irf1	Rabep1	0.09785732742454827
Dnmt1	Fnbp1	0.09785628427192397
Rbms1	Clk4	0.09785472863768188
Smarca4	Dgka	0.09785404635743351
Elf1	Dazap2	0.09785273620206549
Ezr	Ikzf3	0.09784774051915192
Zbtb1	Psma6	0.09784503772408998
Klf6	Dpp4	0.09784244864013578
Zkscan3	Prkch	0.09784206891457102
Hnrnph3	Rabgap1l	0.09783491022169241
Psmc2	Esd	0.09783371298389988
Sf3b1	Dnajb11	0.09783272315531227
Zfp646	Hcst	0.09783106911992741
Stub1	Taf6l	0.09782945323492276
Tsc22d4	Tubb5	0.09782873032702555
Creb1	S100a6	0.09782600042782348
Zc3h7a	Serpina3g	0.0978259468005789
Elf1	Tpm4	0.09782087623889514
Rnf114	Polr2b	0.09781595727253987
Zfx	mt-Nd6	0.09781086914064793
Ikzf1	Sub1	0.09780865548215868
Srp9	Dcaf8	0.09779762754051226
Irf7	Eif4g1	0.0977964911246888
Rbm17	Rbbp6	0.09778949622829146
Taf7	Ap3b1	0.09778659658519304
Suclg1	Trnau1ap	0.0977773593358605
Cnot4	Msh2	0.09777513067434757
Irf2	Smarca4	0.09777174411912469
Noc2l	Tram1	0.09776937699139904
Rab14	Nubp1	0.09776101375873608
Klf6	Sept4	0.09776077884643317
Lef1	Lias	0.09775518263347396
Mctp2	Smg6	0.09774419651519238
Bclaf1	Glipr1	0.09773975705328868
Rbms1	Kcnh2	0.09773954978732023
H2afy	Zap70	0.09773722997210724
Nfatc3	Ppp1r18	0.09772261918535134
Nucb1	Mapre1	0.09771596817099643
Sp100	Cnbp	0.09771498612514018
Nucb1	Arhgap25	0.09769997634470429
Pum3	Creb1	0.09769860059829709
Ikzf3	Psma7	0.09769425847132017
Hnrnpc	Ddit3	0.09768728212701304
Topors	Ak2	0.09768023493354266
Aggf1	Atf7ip	0.09767327867364957
Rela	Me2	0.097654148783532
Sp3	D16Ertd472e	0.09765112276503811
Zfp407	Coro1b	0.09765055431699386
Akr1a1	Rlf	0.09765033461703077
Sp100	Zfp707	0.09763377900467363
Ash2l	Bcas2	0.09763290579798747
Supt20	Poldip3	0.09763000108176062
Ubtf	Rpl4	0.09762178175421977
Stat4	Ppig	0.09762099843277607
Lcor	Nubp1	0.09761646921749581
Ecsit	Zkscan3	0.09761608107946602
Bclaf1	Ighm	0.09760772409411085
Rlf	Top1	0.0976070885161749
Rab18	Slamf6	0.09760273378821212
Sp100	S1pr1	0.09759628278477027
Ube2k	Trbc1	0.09759504898736211
Smarca4	Ttc14	0.09759140404252188
Topors	Ypel3	0.09758574028890885
Rab2a	Utrn	0.09758057138157634
Ecsit	Tpst2	0.09757448318791008
Taf1	Atp5b	0.097565213097688
Sema4a	Psma6	0.09756045791428462
Sp100	Ecsit	0.09755636891021467
Fubp1	Lncpint	0.09755520567917257
D130040H23Rik	Ssrp1	0.09755463086634822
Fli1	Ikbkb	0.09755462459531518
Snrnp70	Cd8a	0.09754583559684062
Ctcf	Desi2	0.09754158505505221
Nelfb	Mrpl30	0.09753832630481771
Snrpb2	Epsti1	0.09752555600180376
Smarcc2	Riok1	0.09751878338386384
H2afy	Rsl1d1	0.09751604114913287
Yeats4	Klrc1	0.09751135963691654
Nrf1	Stk10	0.09750082256298218
Nfyb	Ube3a	0.09748937868901897
Stat3	Cd200r2	0.09748550661218451
Ube2k	Rbmx	0.0974755047711041
Zbtb38	Nol8	0.09746778420689658
Terf1	Cyb5a	0.0974642822936871
Rbbp5	Fgd3	0.09746427377715715
Timm44	Ier3ip1	0.09745700569694368
Ssrp1	Ttc33	0.09744656435622993
P4hb	Osbpl8	0.09744595429675094
Klf6	Acap1	0.09744121607660114
Hp1bp3	Smim12	0.09743893713352629
Dnmt1	Casp8ap2	0.09743796101524238
Cers4	Rpn2	0.09742811906441515
Id2	4921524J17Rik	0.09742724859518313
Cnot4	Fgfr1op2	0.09742674563312478
Bptf	Trim27	0.0974176684618778
Snrpb2	Phb2	0.09741762275166371
Tsc22d4	Ccdc88b	0.09741651566919707
Hspa5	Rab10	0.09741387322409058
Rab14	Cd2	0.09740900405835196
Bptf	Ubr2	0.09739664537532355
Rab18	Arhgef6	0.09739483226440303
Sf3b1	Gpcpd1	0.09739294256536256
Yeats4	Kdm5a	0.09738816628552782
Mef2a	Eif3g	0.0973877351216714
Klf3	Plrg1	0.0973837093090093
Stub1	Mark3	0.09738326196955704
Nr4a2	Itgb2	0.09738294568542487
Taf7	D16Ertd472e	0.09737119354757916
Foxn3	Lrba	0.09737106436276918
Smap2	Sit1	0.09736807567511979
Ddit3	Zfc3h1	0.09736510479962097
Zbtb38	Zcrb1	0.09735812717323039
Ikzf1	Nfx1	0.09735161072645493
2310011J03Rik	Mindy1	0.09735130709566488
Sf3b1	Pmm2	0.09735112016598585
Mapk1	Ppil4	0.09733669930793072
Mef2a	Sipa1	0.09733272627665691
Irf1	Top1	0.09733143551053941
Zfp646	Ikbkb	0.09732792941157949
Elk4	Taok3	0.09732373139173604
Hp1bp3	Sf3b2	0.09732139610506008
Las1l	Zcchc6	0.09731728787777814
Rab2a	Eef1b2	0.09731572406135616
Bdp1	Rtf1	0.09731508373520124
Ugp2	Dhx57	0.09730143539149279
Rbm22	Bcas2	0.0972990883387661
Hnrnpc	Atp11b	0.09729291488457038
Hp1bp3	Faim	0.0972912496399925
Bclaf1	Mitd1	0.09728983354208912
Smap2	Tnfaip8l2	0.09728598469435862
Nmi	Gatad2b	0.09727938895584996
Nucb1	3830406C13Rik	0.09727627943691901
Irf9	Hltf	0.09726948667131169
Fli1	Cyfip2	0.09726941685342039
Ube2k	Kdm5a	0.09725430341887553
Zfp655	Nfatc3	0.09724461632885238
Elk4	Ormdl2	0.09723383508485339
Sp100	Lims1	0.09723224435086447
Smarcc1	Coro1b	0.09722317884143253
Ash2l	Pnrc2	0.09721483151355374
Snrpb2	Trim14	0.0972062702351966
Rest	Gspt1	0.09720354139802036
Ilf2	Gm8369	0.09719525302475114
Taf1	Cd5	0.09718893564580086
Lrrfip1	Ifit1bl1	0.09718762391490184
Irf2	Dhx16	0.09718521548442638
Ikzf1	Pla2g16	0.09718397045096112
Zfp207	H2afv	0.0971829101029832
2310011J03Rik	mt-Nd5	0.097177405732291
Smc3	Cd47	0.09717637468860701
Lrrfip1	Nvl	0.09717254885078999
2310011J03Rik	Swt1	0.09716925196368618
Bdp1	Tln1	0.09716422110692419
Bbx	Mien1	0.09716158033037886
Zfp407	Prpf39	0.0971562960292547
Zfp326	Ldah	0.0971510948502641
Rlf	Morc3	0.0971490434803795
Pqbp1	Slc25a4	0.09714776397081684
Mef2a	Fastk	0.09714603752268199
Zmat2	Lgals9	0.09714551336577176
Ncald	H2afv	0.09714379052030363
Ubtf	Mrps35	0.09714080380665623
Nr3c1	Rsf1	0.09713985101340031
Rab14	AC126549.2	0.09713885673212459
Tsnax	Pnn	0.09713538468909122
Smarcc1	Ranbp1	0.0971339300313636
Ubtf	Stk17b	0.0971263894410628
Rfc2	Zcchc6	0.0971190580021565
Git2	Rtcb	0.09711525223458346
Zfp329	Uba5	0.09711491481031459
Sp3	Zfp68	0.09711037046377016
Chd1	Vti1b	0.09710897581830932
Zmat2	Bag5	0.09709986958149146
Zcchc17	Tra2a	0.09709372683359489
Psma6	Mrpl58	0.09709255553914088
Tia1	Sys1	0.09709234161054724
Bdp1	Cxcr3	0.09708994387019679
Foxn3	Ppp1r7	0.0970898625713889
Zfp207	Tex261	0.09708927590023203
Tsc22d4	Wasf2	0.09708658364481389
Thoc2	Cxcr6	0.09708425798871347
Sp3	Sf3b2	0.09708076763817082
Irf9	Ptpn18	0.09707682755403509
Fubp1	Tra2a	0.09707081157161411
Irf9	Tcof1	0.09706917788675631
Ppp1r10	Ddx24	0.09706381486039822
Rlf	Mlec	0.09705804464775357
Stub1	Ndufb10	0.09705748193642459
Creb1	Zbtb38	0.09705733534928429
Sf3b1	Tmx1	0.0970554075495153
Trp53	Rgs1	0.09704902398786278
Smarcc1	Zeb1	0.09704371131925915
Smarcc1	2810403A07Rik	0.09703227461116298
Tcf7	Sdcbp	0.09702975572121136
Elf2	Serpinb9	0.0970295383986327
Zfp326	Fam96b	0.09702771194849887
Noc2l	Sbno1	0.09702730674232422
Zfp24	Emp3	0.09700950019398727
Zfp397	Fam172a	0.09700604238190517
Exosc3	Sh3bgrl3	0.09700257091900442
Rab14	Sf3a3	0.09700177425612012
Irf1	2610001J05Rik	0.09699680949805221
Psmd12	Cnbp	0.0969957817911082
Ppp1r10	Arfrp1	0.09699186665303562
Sp100	Cntrl	0.09698967183917541
Chd2	Myl12b	0.09698215009033685
Stub1	Selplg	0.09697792773969172
Zeb1	Wbp1	0.09697075277946696
Hes6	Itgb7	0.09697063514059334
Bdp1	Phb2	0.09696671674795007
Smarca4	Ppil4	0.09696411361295253
Mapk1	Acbd5	0.09696165842344837
Pqbp1	Ankrd10	0.09695665386256137
Kdm4c	Suclg1	0.09694354868767786
Nfyb	Adprh	0.09693383228592738
Nr3c1	Kcnh2	0.09693299066907597
Rbms1	Rnf166	0.09692715506937313
Nfatc3	Copb2	0.09692691452870193
Rest	Smarcc1	0.09692511759761165
Zbtb1	1700020I14Rik	0.09692068478437722
Foxn3	Gm12250	0.09692064012372131
Zbtb38	Tmem87a	0.09691104314092938
Zcchc17	Fxyd5	0.09690469420815274
Hp1bp3	Smarcc1	0.09690438666275382
Mapk1	Plec	0.09690157894030134
Nrf1	Rab10	0.0968995019285401
Rlf	Casp8ap2	0.09688459171575445
Chd1	Serinc1	0.09688143691053822
Smap2	Ipcef1	0.0968783147068034
Nfyb	Eif3g	0.09687649363025287
Kdm5a	Man1a	0.09687493969437187
Vezf1	Ldah	0.09687373180702998
Rab2a	Nsun2	0.09687277871282209
Hspa5	Arhgap25	0.09686184977008418
Prdx5	Mgat2	0.0968610285135725
Hp1bp3	Ccdc127	0.09684383547276629
Bbx	Ppp4r3a	0.09684330459653807
Bclaf1	Cdkn1b	0.0968388401002097
Med30	Actl6a	0.09683874424543418
Chd1	Setx	0.09683715604044055
Zfx	Mical1	0.09683607455229266
Ezr	Stub1	0.09683030326564443
Rbms1	Mtpn	0.09682517841482868
Prdx5	Kdm5a	0.09682367724082763
Zbtb1	Cib1	0.09681971425132571
Rnf114	Snrpb	0.09680677117078611
Ube2k	Dhps	0.0968033718009879
Zfp664	Cd27	0.09680096175472278
Irf3	Zfr	0.09679001784758298
Mlx	Rab8a	0.096783756085446
Zfp24	Cast	0.09677807241878306
Ilf2	Eif3d	0.0967772371106794
Pik3c3	Ap4s1	0.0967605822547667
Tbx21	Zranb2	0.09675965477034282
Klf3	AC121801.1	0.09675796602741048
Srp9	Npc2	0.09675595726988337
Tia1	Myh9	0.09675368024797273
Nelfb	Nifk	0.09675344343100328
Klf2	Ikbkb	0.09674878966605463
Nr4a2	Ythdf2	0.09674305316284407
Cers4	Nrd1	0.09674158989664716
Zfp707	Hif1a	0.09674015712377565
Nfyb	Sh2d2a	0.09673755383347554
Thoc2	Gcc2	0.09673442605396773
Sp100	Adprh	0.09672884744785912
Hnrnpc	Vps35	0.09671876273905353
Snrnp70	Dhx57	0.09671235311313611
Dnmt1	Ahnak	0.09670813269223566
Hes6	Gimap5	0.09669829540355662
Tsc22d4	Mrps24	0.0966894124679438
Smarcc2	Cwc15	0.0966865744822144
Ppp1r10	Ogfr	0.096681133985447
Zfp397	Bzw1	0.09668097627316369
Hcfc1	Chd6	0.09668061744960335
Klf3	Armc1	0.09667668115164865
Ube2k	Arhgef3	0.09667183297580433
Fubp1	Atxn10	0.09666485028587948
Elk4	Nfyb	0.09666356251285982
Rlf	Dnmt1	0.09666171110281269
Nr4a2	Ggnbp2	0.09665420392946633
Rela	Rplp0	0.09665012062437361
Fubp1	Ccdc124	0.0966469903425353
Klf3	Kat6a	0.09664039115009322
Hif1a	Slamf7	0.09663473304765757
Arid5b	Rspry1	0.09663041652511836
Hnrnpc	Cdadc1	0.09661938868450298
Nucb1	Pdpk1	0.09661921245353174
Tia1	Zfp638	0.09661513962167671
Hp1bp3	Tmem9b	0.09661241406865936
Cnot4	Fxyd5	0.09660358107051074
Elk4	Rabac1	0.09659859558040208
Chd2	Cd3d	0.09659188158171837
Psma6	Tomm22	0.09659100846439425
Hnrnpc	M6pr	0.09658786010067012
Chd1	Rps6ka1	0.09657997323602471
Fli1	Arpc2	0.09657985745850788
Zfp445	Slfn2	0.09657700573353831
Tsn	Ube3a	0.09657484217924751
Stat3	Chmp1b	0.09657304089178155
Psmc2	Mical1	0.09656807139709571
Nucb1	Tomm22	0.09656370264333575
Rbms1	Was	0.09656321474957465
Klf2	Ptpn1	0.096561081221313
Zfp407	Ighm	0.09656030564264437
Hnrnpc	Pum3	0.09655593828569481
Rlf	Fli1	0.09654117495032467
Nfyb	Csnk1a1	0.0965404268533306
Ddit3	Nktr	0.09652762469960491
Creb1	Secisbp2l	0.09652659285012087
Nucb1	Tmed9	0.0965231701446249
Aggf1	Cep250	0.09651974815916878
Mctp2	Psmb8	0.09651425497177742
Psmc2	Psip1	0.09651328604967516
Zfp707	Itpkb	0.096509573634291
Mapk1	Atp5c1	0.09650762893507224
Ubtf	Cdkn2d	0.09650710805974679
Bhlhe40	Calm1	0.0964947974616817
Ccnt2	Ebna1bp2	0.09649426390108765
Ubxn1	Stk38	0.09648690364967619
Ubxn1	Brd2	0.09647601681968221
Snrpb2	Atp11b	0.09646652906579321
Suclg1	Mrpl18	0.09646520347781805
Git2	Ubac2	0.0964591907775203
Id2	Ifi208	0.09645755536257365
Klf3	Ndufb7	0.09645643775599905
Zeb1	Cct5	0.09645519700122955
Zbtb38	Fgd3	0.09645399817748593
Hnrnpc	Rab14	0.0964512130441658
Mapk1	Ddx47	0.09643926779414881
Nucb1	Hnrnpu	0.09643913816695622
Lcor	Rassf5	0.09643481437169812
Irf2	Med28	0.09643266681494608
Nmi	Samsn1	0.09643121707296892
Snrpb2	Ctse	0.09642850249127524
Bptf	Brd8	0.0964137584249366
Gtf2f1	Acot7	0.09641183973087766
Klf3	Irf3	0.09640420007306745
Zfp110	Rap1b	0.0964037101904616
Mapk1	Angel2	0.09640235480833623
Bdp1	Il18rap	0.09639786223116328
Rfc2	Surf1	0.09638331264282218
Zfp830	Klhl9	0.096378056173545
Nucb1	Fam208b	0.09637022266299475
Ssrp1	Dnajc3	0.09636572140848373
Stat3	Ms4a6b	0.0963615502421896
Creb1	Vta1	0.09635996862254431
P4hb	Riok3	0.0963580420345603
Noc2l	Upf2	0.0963566354643853
Nmi	Atp6v0d1	0.09635364187303032
Ctcf	2510002D24Rik	0.09634788725345336
Rfc2	Enpp4	0.09634665201281079
Ube2k	Fli1	0.09634567453122256
Pik3c3	Mrps9	0.09634543118343075
Tsn	Slc3a2	0.0963406829300475
Zeb1	Fam49a	0.09633659933905303
Id2	Eif3a	0.09633532388641225
Tsn	Mapkap1	0.09633514826646106
Zfp830	Trir	0.09633320194092793
Smc3	Zap70	0.09633147748766194
Srp9	Tubb5	0.09632868551672975
H2afy	Cog4	0.09632288495215498
Elf2	Crnkl1	0.09631990008389928
Snrnp70	Ndufv2	0.09631848343022993
Hp1bp3	Samhd1	0.096314908780267
Klf6	Pigk	0.09631353715144525
Zfp407	Samsn1	0.09631138864752346
Git2	Coa3	0.09630837973598182
Zfp326	Myh9	0.09630665168111764
Irf2	Ndufa6	0.09630620513886655
Tsc22d4	Trir	0.09630246743823466
Ikzf1	Sec22b	0.09629794889697957
2310011J03Rik	Ube2b	0.09629425661603315
Vps4b	Slfn2	0.09629109797902599
Rab18	Atp6v0e	0.09628904458046991
Id2	Mrps34	0.09628819835296293
Zfp664	Gzma	0.09628771746922933
Creb1	Supt20	0.0962643867757826
Snrnp70	Cdk11b	0.09626340446397172
Psmd12	Ly6e	0.096259583743645
Ezr	Smim12	0.09625509458697354
Hspa5	Gbp7	0.09625071271073334
Elk4	Arpc5	0.09623719425645137
Xbp1	Rela	0.09621928493180537
Chd2	Lpcat1	0.09621407671209817
Nelfb	Ddx39	0.09620756359675198
Hif1a	Mapre1	0.0961674060249755
Git2	Taf1	0.09616226701550698
Yeats4	Pcmtd2	0.0961609468784405
Zfp329	Ctcf	0.09615883233052273
Rbms1	Gng2	0.09615588985887966
Psma6	Samhd1	0.09615577159721894
Zfp329	Sh3bgrl	0.09614623575303408
Noc2l	Anp32e	0.09614504722149451
Ezh2	Dnajc9	0.09614018525022505
Nr3c1	Lncpint	0.09613836644469949
Zbtb38	Eif3i	0.09613504804903608
Zfp707	Trmt13	0.09613410815549968
Smap2	Hspa4	0.09613322855317014
Setbp1	Zfr	0.09613225344364011
Psmd12	Coro1b	0.09612713646376807
Thoc2	Emc2	0.09612378525023803
Tsc22d4	Mak16	0.09612011649032053
Zfp207	Vamp4	0.09611676862277373
Tsc22d4	Frg1	0.09611215920881064
Bhlhe40	Xbp1	0.09610755460716916
Irf7	Uspl1	0.0960998750113494
Hltf	Mrps14	0.09609663291166279
Yeats4	Gbf1	0.0960952085154312
Fli1	Eif3i	0.09609408276349654
Exosc3	Mkrn2	0.09609240461589286
Stat3	Derl2	0.09607963866143562
Eef1d	Atp1b3	0.09607843289175538
Hnrnpc	Vdac2	0.09606776858684016
Sema4a	Zeb1	0.09606693632667128
Suclg1	Rrp1	0.09606111640867761
Rab18	Txn1	0.09605928289406046
Zfp24	Jkamp	0.09605856453835236
Ezr	Lrch3	0.09605520761715766
Rbbp5	Commd4	0.0960340383347714
Ugp2	Rchy1	0.09603341409190515
Ikzf3	Rps3	0.0960332652014174
Ezr	Cep350	0.0960317051851895
Zfp707	Ppib	0.09602472901979368
Thoc2	Setx	0.09601263486317044
Klf3	Nmi	0.09601068476672552
Xbp1	Ube2k	0.0960062471785064
Stat3	Eef1b2	0.09600544646722058
D130040H23Rik	Fth1	0.09600226164365534
Zeb1	Serpina3g	0.09600218675902081
Supt20	Psmb8	0.09600127337538804
Tbx21	Tsc22d4	0.09599856114565182
Noc2l	Slamf7	0.0959983902802685
Kdm5a	Vrk3	0.09599837225725996
Ilf2	Slfn1	0.0959979028150124
Hif1a	Gpr171	0.09598815252400285
Id2	Tspan31	0.09598308472439913
Zcchc17	Madd	0.09598227751866134
Bptf	Col4a3bp	0.09598094432850998
Rest	Hectd1	0.09597915354103788
Chd2	Ifit1bl1	0.09597708594796159
Bbx	Eef1d	0.09596563850203717
Fubp1	Bhlhe40	0.09596382319629143
Zfp24	Zfp512	0.09596307205420197
Smap2	Gm4759	0.09596112041692087
Zbtb1	Gle1	0.0959551623536085
Rbms1	Trir	0.09594735537203965
Zfp397	Eif3i	0.09593945812002701
Klf6	3830406C13Rik	0.09593213104791494
Ssrp1	Ttn	0.09592427912645994
Elf2	Cwf19l2	0.09591929841968679
Smarca4	Elovl1	0.09591210287997066
Hnrnph3	Fam208a	0.09590420656676196
Eef1d	Katna1	0.0958888317075959
Kdm5a	Cetn3	0.09588075757668839
Arid5b	Hnrnpab	0.09587992526900174
Creb1	Ist1	0.09587633988987623
Ugp2	Brd2	0.0958762007472253
Rab18	Rnf181	0.0958731425317204
Nfatc3	Gm8369	0.09586926057594113
Creb1	Tecpr1	0.09586374388327215
Mapk1	Fkbp1a	0.09586111663159258
Irf2	Ecd	0.0958564367231937
Irf7	Fkbp1a	0.09585292529911453
Zfp646	Gpr65	0.09585126628432575
Rbm17	Lman2	0.09582651016073672
Zfp148	2510002D24Rik	0.09582378530032847
Trim21	Snrnp40	0.09582149036164082
Mctp2	Slc35b1	0.09581788944794806
Lrrfip1	Cox4i1	0.09581513729307845
Chd1	4833420G17Rik	0.09581310988734132
Aggf1	Txk	0.09580472835981432
Nfyb	Fam45a	0.09580157580635362
Chd1	Tmem203	0.09579949236897581
Tagln2	Prrc2b	0.09579877778293626
2810403A07Rik	Arl4a	0.09579721948570741
Git2	Emc4	0.09578611556165627
Zcchc17	Themis	0.09578370038686891
Setbp1	Lonp2	0.09577615894930483
Zeb1	Usp25	0.09577022607778155
Lrrfip1	Bhlhe40	0.09576622218840651
Smarcc2	Pak2	0.09576453826953836
Tia1	Yeats4	0.09575513104669411
Med30	Pspc1	0.095752079470414
Tagln2	Lncpint	0.09574672984324079
Nfatc3	Rbbp6	0.09574616220931964
Smarca4	Zcchc6	0.09574207506950674
Elf2	Sh2d1a	0.09573492364324032
Snrpb2	Ctsw	0.0957331603837373
Nmi	Ddost	0.0957320242776273
Trp53	Atf7ip	0.09572958042804709
Cers2	Ecd	0.09572499345134275
Rest	Nubp1	0.09571688093536096
Bhlhe40	Gpr174	0.09571559135526224
Zbtb1	Rbbp8	0.09571267751808936
Tsc22d4	BC004004	0.09571032892851744
Rfc2	Ttc33	0.09570280995104238
Aggf1	Ppp1r10	0.09569943858224518
Timm44	Sorl1	0.09569534110077732
Irf2	Nop58	0.09567653122243881
Irf1	Tbc1d1	0.09567550790008174
Ube2k	Traf1	0.09567443533740956
Akr1a1	Fnbp4	0.09567277011123028
Ezr	Fkbp3	0.09566414336139512
Zbtb1	Mapk1	0.09566230649309479
Tsn	Rbm6	0.0956411057962853
Lef1	Gtf2h5	0.0956361101022324
Fubp1	Rad50	0.09563416005264433
Zfp24	Uba5	0.09563269022352028
Ilf2	Ccar1	0.0956323670477681
Ubxn1	Ash2l	0.09561816765390234
Irf7	Spcs2	0.09561569269644622
Rab2a	Lnpep	0.09559815377393169
Noc2l	Ndufb7	0.09559716025109545
Ppp1r10	Timm44	0.09559317345677404
Elf1	D8Ertd738e	0.09558564877810181
Smap2	Uvrag	0.09557707998651864
Chd1	Lgals9	0.09556616479363941
Hif1a	Ccdc47	0.09556519877592634
Rab14	Ptpn6	0.09555964533137995
Bbx	Ist1	0.09554991138349428
Med30	2410015M20Rik	0.09554696893591959
Cnot4	Eloc	0.09554193371413602
Mapk1	Ddit3	0.09553283810751205
Id2	2810004N23Rik	0.09553227012201479
Bclaf1	Ccndbp1	0.09552741875419381
Ube2k	Ctsw	0.09552184598303527
Cers2	Itk	0.09550968520772285
Arid5b	0610030E20Rik	0.09549704653226694
Bdp1	Cyc1	0.09549037644497858
Thoc2	Akap8l	0.09548763493440487
Mctp2	Tes	0.09547875835887588
Hif1a	Themis	0.09547867304416909
Zfp830	Lrrk1	0.09547728580601432
Psmc2	Cd27	0.09546448564532152
Hnrnph3	Isg20	0.09545698355674165
Zmat2	Atp6v0d1	0.09544718388652881
Ecsit	Kdm4c	0.09544175390742027
Zfp326	Serbp1	0.09543895801151663
Rest	Tnfrsf9	0.09543765223981568
Sema4a	Nom1	0.09543530751331393
Bbx	Rbm8a	0.09543438483003915
Elk4	Rab8a	0.09542946179729829
Rlf	Ppil2	0.09542945928657169
Pole3	Zcrb1	0.09542206305816456
Prdx5	Tmed5	0.09541874500977646
Mef2a	Abi1	0.09541541410873257
Rela	Hnrnpab	0.0954132309945852
Ugp2	Srrm1	0.0954131634657998
Rora	Ntan1	0.09540021124424318
Akr1a1	Flot1	0.09539784743228384
Chd2	Bag5	0.0953972619031925
Psmd12	Chmp2a	0.09539435666720004
Sf3b1	Dock11	0.09539028533977247
Smc3	Ccnd3	0.09538228465760061
Nfatc3	Glod4	0.09537999837998641
Noc2l	Cdk11b	0.09537978018073792
Lrrfip1	Kdm3b	0.09537433863086975
Zc3h7a	Dap	0.09537044232893474
Zc3h7a	Rhog	0.09536963314598268
Ube2k	Ifi27	0.09536804386543042
Smc3	Tln1	0.09536594898123991
Mctp2	Dnajc1	0.09536370235815618
Bptf	Smarca4	0.09535650588615047
Nelfb	Baz2b	0.09535081012143894
Irf3	Sptbn1	0.0953458490209935
2310011J03Rik	Snrpb	0.0953437987525007
Trp53	Ttc39b	0.0953401962647808
Kdm5a	Golga5	0.09533960791542627
Zfp707	Prkar1a	0.09533799402343952
Klf2	Mrpl18	0.09533722549531057
Fli1	Mvb12a	0.0953266443313824
Rab14	Sla	0.09532536176550602
Prdx5	Casp1	0.09532322738896902
Hltf	Rspry1	0.09531423307044885
Kdm5a	Pak1ip1	0.09531185238496455
Parp1	Rsrc2	0.09531176408349681
Ikzf1	Gimap7	0.09531151933667449
Med30	Fam189b	0.09530654782477552
Hp1bp3	Psmc1	0.09530612255297595
Aggf1	Itgb1	0.09530202241693132
2310011J03Rik	Ngdn	0.09529940862664017
Klf3	Sbds	0.09529742895331804
Gtf2f1	Rapgef6	0.09529659383248447
Nucb1	Ccdc174	0.09529017219463452
Foxn3	Kif5b	0.0952805483409759
Akr1a1	Ndufs7	0.09528045613621881
Tia1	Pycr2	0.09527119559103683
Ncald	Dazap2	0.09526651022538575
Ecsit	Tmem234	0.09526612341019826
Taf1	Pole3	0.0952600044558178
Smarca4	Zfp830	0.09525606369845871
Sf3b1	Ehbp1l1	0.09525545350822484
Hnrnph3	Sec11a	0.09524670781156294
Taf1	Ddx46	0.09524243746839793
Smc3	Slc39a6	0.09524228027885008
Hnrnpc	N4bp2l2	0.09524038627536838
Mctp2	Ifi214	0.09523028507466669
Prdx5	Mctp2	0.09522771476155643
Vps4b	Jakmip1	0.09522503246503197
Stat4	Rnf115	0.09521926711893358
Pole3	Nudt16	0.09521774988735826
Zfp646	Dctn5	0.09521758495401925
Sp100	Mdh1	0.09521345625056091
Tsnax	Rexo1	0.09521026359107712
Rbms1	Cast	0.09519045157362799
Noc2l	Dock11	0.0951880735999324
Rnf114	Jakmip1	0.09518429501038159
Taf1	Rbmx	0.0951756418852242
Smarcc2	Zdhhc20	0.09516779247018896
Rora	Tbx21	0.09516378306440715
Rab14	Gm11346	0.09516365211667296
Zcchc17	Xbp1	0.09515090128397426
Sf3b1	Ift20	0.09515078989627718
Ncald	Ube2l3	0.09514776017831059
Taf1	Nr4a2	0.09514738083411393
Irf7	Smg6	0.09514075821108856
Ugp2	Taok3	0.09514018773029723
Hnrnph3	Ddx5	0.0951383987220601
Sema4a	Riok3	0.09513588148014905
Foxn3	Apbb1ip	0.0951317727063794
Smarca4	Fam96b	0.09513144541492029
Irf7	Zcchc17	0.09510948423385227
Ccnt2	B230219D22Rik	0.09510411566639722
Irf3	Elovl1	0.09510381352161706
Mef2a	Tsnax	0.09509716241505813
H2afy	Sbno1	0.09509646333814668
Bclaf1	Ppp4c	0.09509308698583331
Zc3h7a	Tnik	0.09509256320543105
Rbms1	2410015M20Rik	0.09508501143686394
Rbbp5	Git2	0.09508379655513707
Zfp326	Hells	0.09507380543223694
Mef2a	Hsd11b1	0.09506232639900758
Zbtb38	Sdccag8	0.09505489636572276
Tia1	Rnasel	0.09505423598836144
Kdm5a	Cuta	0.0950537623813122
Smarcc1	Ncald	0.09503790925554957
Elf1	Tspo	0.09503464531139519
Dnmt1	Nedd4	0.0950312294378814
Elf1	Zbp1	0.095029584737814
Zcchc17	Adprh	0.09501900232172189
Tsc22d4	Srp9	0.09501680214100716
D130040H23Rik	Fundc2	0.0950140017004205
Kdm5a	Poldip3	0.09501128941214582
Snrnp70	Plac8	0.09499735378163222
Cers2	Fth1	0.09499577423842509
Dnmt1	Psme1	0.09499113174863678
Rab18	Mier1	0.09498579253479242
Srp9	mt-Nd1	0.09498239917286026
Tia1	Sirt7	0.09497987710846825
Smc3	Mrps14	0.09497442969821741
Irf7	Atp2b1	0.09496706153778171
Ash2l	Hp1bp3	0.0949655284328574
